,tweet_id,timestamp,favorites,retweets,text,rating,name,prediction,confidence,dog_or_not,doggo,floofer,pupper,puppo,source
323,819952236453363712,2017-01-13 17:00:21+00:00,5927,1369,This is Oliver. He has dreams of being a service puppo so he can help his owner.,1.3,Oliver,American_staffordshire_terrier,0.925505,True,None,None,None,puppo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
324,819924195358416896,2017-01-13 15:08:56+00:00,14305,5607,Here we have a doggo who has messed up. He was hoping you wouldn't notice.,1.1,,Bathtub,0.100896,False,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
325,819711362133872643,2017-01-13 01:03:12+00:00,14916,3604,This is Howie. He just bloomed.,1.1,Howie,Acorn_squash,0.8487040000000001,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
326,819588359383371776,2017-01-12 16:54:26+00:00,10606,2271,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled.,1.3,Jazzy,Cardigan,0.5479350000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
327,819347104292290561,2017-01-12 00:55:47+00:00,8008,1383,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both,1.2,Anna,Rottweiler,0.909106,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
328,819227688460238848,2017-01-11 17:01:16+00:00,25652,7733,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af.,1.2,Finn,Border_terrier,0.4824520000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
329,819006400881917954,2017-01-11 02:21:57+00:00,49960,21794,This is Sunny. She was also a very good First Doggo.,1.4,Sunny,Prison,0.907083,False,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
330,819004803107983360,2017-01-11 02:15:36+00:00,95450,42228,This is Bo. He was a very good First Doggo.,1.4,Bo,Standard_poodle,0.351308,True,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
331,818627210458333184,2017-01-10 01:15:10+00:00,24597,8564,Meet Wafer. He represents every fiber of my being.,1.3,Wafer,Labrador_retriever,0.384188,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
332,818614493328580609,2017-01-10 00:24:38+00:00,10971,2982,This is Bear. He's a passionate believer of the outdoors. Leaves excite him.,1.2,Bear,Chihuahua,0.450722,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
333,818536468981415936,2017-01-09 19:14:36+00:00,12127,2873,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too.,1.1,Tom,Swing,0.999403,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
334,818259473185828864,2017-01-09 00:53:55+00:00,12197,2621,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you.,1.2,Florence,Miniature_schnauzer,0.367368,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
335,818145370475810820,2017-01-08 17:20:31+00:00,13671,3014,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere.,1.1,Autumn,Golden_retriever,0.621931,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
336,817827839487737858,2017-01-07 20:18:46+00:00,57622,31314,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical.,1.3,Buddy,Cocker_spaniel,0.387608,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
337,817777686764523521,2017-01-07 16:59:28+00:00,11901,3084,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple.""",1.3,Dido,Curly-coated_retriever,0.733256,True,doggo,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
338,817536400337801217,2017-01-07 01:00:41+00:00,13105,3505,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both",1.2,Eugene,Pug,0.971358,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
339,817423860136083457,2017-01-06 17:33:29+00:00,38260,17504,This is Ken. His cheeks are magic.,1.3,Ken,Ice_bear,0.3362,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
340,817415592588222464,2017-01-06 17:00:38+00:00,6267,1131,Meet Strudel. He's rather h*ckin pupset that your clothes clash.,1.1,Strudel,Doberman,0.806163,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
341,817171292965273600,2017-01-06 00:49:53+00:00,9690,2326,This is Tebow. He kindly requests that you put down the coffee and play with him.,1.3,Tebow,Golden_retriever,0.295483,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
342,817120970343411712,2017-01-05 21:29:55+00:00,13367,3011,Name a more iconic quartet... I'll wait.,1.3,,Saluki,0.568809,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
343,817056546584727552,2017-01-05 17:13:55+00:00,9517,1927,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho.,1.1,Chloe,Kelpie,0.8644149999999999,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
344,816816676327063552,2017-01-05 01:20:46+00:00,11071,2361,This is Timber. He misses Christmas. Specifically the presents part.,1.2,Timber,Malamute,0.668164,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
345,816697700272001025,2017-01-04 17:27:59+00:00,10905,2545,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well.,1.2,Binky,Chihuahua,0.756992,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
346,816450570814898180,2017-01-04 01:05:59+00:00,33961,9366,Meet Moose. He doesn't want his friend to go back to college.,1.3,Moose,Web_site,0.35285700000000003,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
347,816336735214911488,2017-01-03 17:33:39+00:00,9564,2269,This is Dudley. He found a flower and now he's a queen.,1.1,Dudley,Labrador_retriever,0.91933,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
348,816091915477250048,2017-01-03 01:20:49+00:00,9927,2500,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him.,1.2,Comet,Pomeranian,0.967345,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
349,815990720817401858,2017-01-02 18:38:42+00:00,5545,1207,Meet Jack. He's one of the rare doggos that doesn't mind baths.,1.1,Jack,Chihuahua,0.428756,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
350,815966073409433600,2017-01-02 17:00:46+00:00,25057,9907,Here's a pupper with squeaky hiccups. Please enjoy.,1.3,,Tibetan_mastiff,0.506312,True,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
351,815736392542261248,2017-01-02 01:48:06+00:00,10937,2625,This is Akumi. It's his birthday. He received many lickable gifts.,1.1,Akumi,Border_collie,0.5489069999999999,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
352,815639385530101762,2017-01-01 19:22:38+00:00,9161,1918,This is Titan. His nose is quite chilly. Requests to return to the indoors.,1.2,Titan,German_shepherd,0.8179529999999999,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
353,815390420867969024,2017-01-01 02:53:20+00:00,11467,4407,Happy New Year from the squad!,1.3,,Restaurant,0.279846,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
354,814986499976527872,2016-12-31 00:08:17+00:00,8485,1505,This is Cooper. Someone attacked him with a sharpie. Poor pupper.,1.1,Cooper,Dalmatian,0.999828,True,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
355,814638523311648768,2016-12-30 01:05:33+00:00,12511,3130,This is Olivia. She's a passionate advocate of candid selfies.,1.2,Olivia,Golden_retriever,0.650814,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
356,814530161257443328,2016-12-29 17:54:58+00:00,9629,2156,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it.,1.2,Alf,Miniature_poodle,0.626913,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
357,814153002265309185,2016-12-28 16:56:16+00:00,32000,10080,This is Oshie. He's ready to party. Bought that case himself.,1.2,Oshie,Golden_retriever,0.490068,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
358,813910438903693312,2016-12-28 00:52:25+00:00,10342,2194,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo.,1.1,Chubbs,Siberian_husky,0.6993550000000001,True,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
359,813812741911748608,2016-12-27 18:24:12+00:00,40402,16267,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher.",1.4,Gary,French_bulldog,0.709146,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
360,813800681631023104,2016-12-27 17:36:16+00:00,9300,2060,This is Sky. She's learning how to roll her R's.,1.2,Sky,Malamute,0.501159,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
361,813217897535406080,2016-12-26 03:00:30+00:00,20783,8476,Here is Atlas. He went all out this year.,1.3,Atlas,Samoyed,0.905972,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
362,813202720496779264,2016-12-26 02:00:11+00:00,10192,2090,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch.,1.1,,Cocker_spaniel,0.701852,True,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
363,813187593374461952,2016-12-26 01:00:05+00:00,22085,5096,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you...,1.3,,Golden_retriever,0.888181,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
364,813172488309972993,2016-12-26 00:00:03+00:00,10384,2236,This is Eleanor. She winks like she knows many things that you don't.,1.2,Eleanor,Doormat,0.954844,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
365,813157409116065792,2016-12-25 23:00:08+00:00,8588,2557,This is Layla. It is her first Christmas. She got to be one of the presents.,1.2,Layla,Siamese_cat,0.8439110000000001,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
366,813142292504645637,2016-12-25 22:00:04+00:00,9361,2728,Everybody stop what you're doing and look at this dog with her tiny Santa hat.,1.3,,Beagle,0.848735,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
367,813127251579564032,2016-12-25 21:00:18+00:00,13242,3652,Here's an anonymous doggo that appears to be very done with Christmas.,1.1,,Norwegian_elkhound,0.432416,True,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
368,813112105746448384,2016-12-25 20:00:07+00:00,11515,3225,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined.,1.2,Toby,Dingo,0.287369,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
369,813096984823349248,2016-12-25 19:00:02+00:00,11694,4207,This is Rocky. He got triple-doggo-dared. Stuck af.,1.1,Rocky,Great_dane,0.128056,True,doggo,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
370,813081950185472002,2016-12-25 18:00:17+00:00,10989,3220,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf.,1.1,Baron,Doberman,0.909951,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
371,813066809284972545,2016-12-25 17:00:08+00:00,8865,2276,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time.,1.2,Tyr,Toy_terrier,0.7764,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
372,813051746834595840,2016-12-25 16:00:16+00:00,23337,8503,This is Bauer. He had nothing to do with the cookies that disappeared.,1.3,Bauer,Golden_retriever,0.914804,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
373,812781120811126785,2016-12-24 22:04:54+00:00,8380,2191,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today.,1.0,Swagger,Bull_mastiff,0.989316,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
374,812709060537683968,2016-12-24 17:18:34+00:00,7373,1665,This is Brandi and Harley. They are practicing their caroling for later. Both,1.2,Brandi,Irish_setter,0.326873,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
375,812503143955202048,2016-12-24 03:40:19+00:00,6787,1424,I'm happy to inform you all that Jake is in excellent hands.,1.3,,Loupe,0.546856,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
376,812466873996607488,2016-12-24 01:16:12+00:00,8900,2231,This is Mary. She's desperately trying to recreate her Coachella experience.  ,1.2,Mary,Bath_towel,0.0998035,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
377,812372279581671427,2016-12-23 19:00:19+00:00,15224,4252,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas.,1.3,Moe,Golden_retriever,0.7848729999999999,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
378,811985624773361665,2016-12-22 17:23:53+00:00,8102,1647,Say hello to Ted. He accidentally opened the front facing camera.,1.1,Ted,Staffordshire_bullterrier,0.6105729999999999,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
379,811744202451197953,2016-12-22 01:24:33+00:00,8429,1884,This is Halo. She likes watermelon.,1.3,Halo,Pekinese,0.386082,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
380,811627233043480576,2016-12-21 17:39:46+00:00,14265,3650,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still,1.0,Augie,Beagle,0.39628,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
381,811386762094317568,2016-12-21 01:44:13+00:00,23302,7444,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper.,1.1,Craig,Pembroke,0.804177,True,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
382,810896069567610880,2016-12-19 17:14:23+00:00,10093,2090,This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat.,1.1,Hunter,Flat-coated_retriever,0.8208040000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
383,810657578271330305,2016-12-19 01:26:42+00:00,12192,3057,This is Pavlov. His floatation device has failed him. He's quite pupset about it.,1.1,Pavlov,Malamute,0.753521,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
384,810284430598270976,2016-12-18 00:43:57+00:00,39640,13369,This is Phil. He's a father. A very good father too.,1.3,Phil,Malamute,0.620768,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
385,810254108431155201,2016-12-17 22:43:27+00:00,16380,3901,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus.",1.2,Gus,Staffordshire_bullterrier,0.292556,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
386,809920764300447744,2016-12-17 00:38:52+00:00,17250,4521,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still",1.0,,Norwich_terrier,0.397163,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
387,809448704142938112,2016-12-15 17:23:04+00:00,7727,1696,"I call this one ""A Blep by the Sea""",1.2,,Greater_swiss_mountain_dog,0.375415,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
388,809220051211603969,2016-12-15 02:14:29+00:00,22246,6554,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still,1.2,Kyro,Pomeranian,0.8195110000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
389,809084759137812480,2016-12-14 17:16:53+00:00,14685,4046,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry.,1.1,Wallace,Vizsla,0.911412,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
390,808838249661788160,2016-12-14 00:57:20+00:00,11271,3536,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors.,1.3,Ito,Rottweiler,0.36953,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
391,808733504066486276,2016-12-13 18:01:07+00:00,8784,2509,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.,1.2,,Seat_belt,0.779137,False,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
392,808501579447930884,2016-12-13 02:39:32+00:00,12595,3007,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed.,1.2,Koda,Airedale,0.4542390000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
393,808106460588765185,2016-12-12 00:29:28+00:00,9701,2525,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both,1.2,,Golden_retriever,0.426183,True,doggo,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
394,808001312164028416,2016-12-11 17:31:39+00:00,14015,4098,This is Cooper. He likes to stick his tongue out at you and then laugh about it.,1.2,Cooper,Labrador_retriever,0.730959,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
395,807621403335917568,2016-12-10 16:22:02+00:00,16236,4288,This is Ollie Vue. He was a  legged pupper on a mission to overcome everything. This is very hard to write.,1.4,Ollie,Golden_retriever,0.873233,True,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
396,807106840509214720,2016-12-09 06:17:20+00:00,107015,56625,This is Stephan. He just wants to help.,1.3,Stephan,Chihuahua,0.50537,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
397,807010152071229440,2016-12-08 23:53:08+00:00,14514,4418,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.,1.2,Lennon,Golden_retriever,0.610807,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
398,806629075125202948,2016-12-07 22:38:52+00:00,75639,37911,"""Good afternoon class today we're going to learn what makes a good boy so good""",1.3,,Arabian_camel,0.366248,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
399,806542213899489280,2016-12-07 16:53:43+00:00,11363,2752,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.,1.1,Waffles,Vizsla,0.938617,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
400,806219024703037440,2016-12-06 19:29:28+00:00,7145,1388,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating...,1.1,incredibly,Chow,0.835102,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
401,805932879469572096,2016-12-06 00:32:26+00:00,9178,2209,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.,1.2,Major,Norwegian_elkhound,0.657967,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
402,805826884734976000,2016-12-05 17:31:15+00:00,7335,2132,This is Duke. He is not a fan of the pupporazzi.,1.2,Duke,Siberian_husky,0.248926,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
403,805520635690676224,2016-12-04 21:14:20+00:00,6368,1905,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.,1.3,Zeke,Malinois,0.643147,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
404,805487436403003392,2016-12-04 19:02:24+00:00,9773,2929,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both",1.2,Sansa,Shield,0.58783,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
405,805207613751304193,2016-12-04 00:30:29+00:00,8680,1972,This is Shooter. He's doing quite the snowy zoom.,1.2,Shooter,Pembroke,0.244705,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
406,804738756058218496,2016-12-02 17:27:25+00:00,15326,4480,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.,1.2,Django,Tibetan_mastiff,0.91579,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
407,804026241225523202,2016-11-30 18:16:08+00:00,49774,18876,This is Bo. He's going to make me cry.,1.3,Bo,Web_site,0.492709,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
408,803773340896923648,2016-11-30 01:31:12+00:00,11203,3220,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.,1.2,Diogi,Miniature_pinscher,0.817066,True,None,None,None,puppo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
409,803638050916102144,2016-11-29 16:33:36+00:00,12270,4828,Pupper hath acquire enemy.,1.3,,Labrador_retriever,0.372776,True,None,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
410,803380650405482500,2016-11-28 23:30:47+00:00,8601,2169,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.,1.2,Sonny,Bookcase,0.890601,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
411,803276597545603072,2016-11-28 16:37:19+00:00,11207,2887,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.,1.1,Winston,Pembroke,0.457086,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
412,802952499103731712,2016-11-27 19:09:28+00:00,10085,2336,This is Marley. She's having a ruff day. Pretty pupset.,1.2,Marley,Chow,0.944032,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
413,802572683846291456,2016-11-26 18:00:13+00:00,9959,2926,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.,1.2,Winnie,Golden_retriever,0.610171,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
414,802323869084381190,2016-11-26 01:31:31+00:00,18124,6808,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.,1.3,Severus,Home_theater,0.765069,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
415,802239329049477120,2016-11-25 19:55:35+00:00,10132,3040,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.,1.2,Loki,Eskimo_dog,0.482498,True,None,None,None,puppo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
416,801958328846974976,2016-11-25 01:18:59+00:00,8608,1992,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.,1.2,Ronnie,Staffordshire_bullterrier,0.327887,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
417,801538201127157760,2016-11-23 21:29:33+00:00,9141,2391,This is Wallace. He'll be your chau-fur this evening.,1.2,Wallace,Pembroke,0.550506,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
418,801285448605831168,2016-11-23 04:45:12+00:00,6802,960,oh h*ck,1.0,,Minivan,0.789376,False,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
419,801167903437357056,2016-11-22 20:58:07+00:00,27386,6961,This is Milo. I would do terrible things for Milo.,1.3,Milo,Cocker_spaniel,0.74022,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
420,801115127852503040,2016-11-22 17:28:25+00:00,8992,2429,This is Bones. He's being haunted by another doggo of roughly the same size.,1.2,Bones,Dalmatian,0.823356,True,doggo,None,pupper,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
421,800751577355128832,2016-11-21 17:23:47+00:00,11701,3214,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both,1.2,Mauve,Cocker_spaniel,0.771984,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
422,800513324630806528,2016-11-21 01:37:04+00:00,14685,3495,This is Chef. Chef loves everyone and wants everyone to love each other.,1.1,Chef,Pembroke,0.8289040000000001,True,None,None,None,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
